fecha,turno,orden_temporal,sabor_original,sabor_normalizado,abierta,celiaca,cerradas,entrantes,total_observado,hoja_origen,fila_origen,notas_lectura
2026-02-11,NOCHE,18,BLANCO,BLANCO,3505,,,,3505,Miércoles 11 (NOCHE),9,
2026-02-11,NOCHE,18,CH C/ALM,CH C/ALM,4600,,,,4600,Miércoles 11 (NOCHE),10,
2026-02-11,NOCHE,18,CH AMORES,CH AMORES,3030,,6615,,9645,Miércoles 11 (NOCHE),11,
2026-02-11,NOCHE,18,DOS CORAZONES,DOS CORAZONES,3645,,,,3645,Miércoles 11 (NOCHE),12,
2026-02-11,NOCHE,18,CABSHA,CABSHA,1585,,,,1585,Miércoles 11 (NOCHE),13,
2026-02-11,NOCHE,18,COOKIES,COOKIES,2480,,6740,,9220,Miércoles 11 (NOCHE),14,
2026-02-11,NOCHE,18,DULCE C/NUEZ,DULCE C/NUEZ,5920,,,,5920,Miércoles 11 (NOCHE),15,
2026-02-11,NOCHE,18,DULCE D LECHE,DULCE D LECHE,5075,,,,5075,Miércoles 11 (NOCHE),16,
2026-02-11,NOCHE,18,D. GRANIZADO,D. GRANIZADO,5140,,,,5140,Miércoles 11 (NOCHE),17,
2026-02-11,NOCHE,18,DULCE AMORES,DULCE AMORES,5935,,,,5935,Miércoles 11 (NOCHE),18,
2026-02-11,NOCHE,18,SUPER,SUPER,,,,,0,Miércoles 11 (NOCHE),19,ALL_EMPTY
2026-02-11,NOCHE,18,DURAZNO,DURAZNO,3470,,6605,,10075,Miércoles 11 (NOCHE),20,
2026-02-11,NOCHE,18,FERRERO,FERRERO,1440,,6885,,8325,Miércoles 11 (NOCHE),21,
2026-02-11,NOCHE,18,FLAN,FLAN,5395,,,,5395,Miércoles 11 (NOCHE),22,
2026-02-11,NOCHE,18,CEREZA,CEREZA,5585,,,,5585,Miércoles 11 (NOCHE),23,
2026-02-11,NOCHE,18,FRAMBUEZA,FRAMBUEZA,1055,,,,1055,Miércoles 11 (NOCHE),24,
2026-02-11,NOCHE,18,FRUTILLA CREMA,FRUTILLA CREMA,645,,,,645,Miércoles 11 (NOCHE),25,
2026-02-11,NOCHE,18,FRUTILLA REINA,FRUTILLA REINA,4435,,,,4435,Miércoles 11 (NOCHE),26,
2026-02-11,NOCHE,18,FRUTILLA AGUA,FRUTILLA AGUA,,,,,0,Miércoles 11 (NOCHE),27,ALL_EMPTY
2026-02-11,NOCHE,18,BOSQUE,BOSQUE,1705,,,,1705,Miércoles 11 (NOCHE),28,
2026-02-11,NOCHE,18,GRANIZADO,GRANIZADO,2860,,,,2860,Miércoles 11 (NOCHE),29,
2026-02-11,NOCHE,18,LIMON,LIMON,1585,,6425,,8010,Miércoles 11 (NOCHE),30,
2026-02-11,NOCHE,18,MANTECOL,MANTECOL,3410,,,,3410,Miércoles 11 (NOCHE),31,
2026-02-11,NOCHE,18,MANZANA,MANZANA,5020,,,,5020,Miércoles 11 (NOCHE),32,
2026-02-11,NOCHE,18,MARROC,MARROC,4285,,,,4285,Miércoles 11 (NOCHE),33,
2026-02-11,NOCHE,18,MASCARPONE,MASCARPONE,1385,,,,1385,Miércoles 11 (NOCHE),34,
2026-02-11,NOCHE,18,MENTA,MENTA,,,,,0,Miércoles 11 (NOCHE),35,ALL_EMPTY
2026-02-11,NOCHE,18,MIX DE FRUTA,MIX DE FRUTA,6300,,,,6300,Miércoles 11 (NOCHE),36,
2026-02-11,NOCHE,18,MOUSSE LIMON,MOUSSE LIMON,2440,,,,2440,Miércoles 11 (NOCHE),37,
2026-02-11,NOCHE,18,SAMBAYON,SAMBAYON,,,,,0,Miércoles 11 (NOCHE),38,ALL_EMPTY
2026-02-11,NOCHE,18,SAMBAYON AMORES,SAMBAYON AMORES,1595,,,,1595,Miércoles 11 (NOCHE),39,
2026-02-11,NOCHE,18,TRAMONTANA,TRAMONTANA,1770,,6620,,8390,Miércoles 11 (NOCHE),40,
2026-02-11,NOCHE,18,TIRAMIZU,TIRAMIZU,,,,,0,Miércoles 11 (NOCHE),41,ALL_EMPTY
2026-02-11,NOCHE,18,VAINILLA,VAINILLA,3605,,,,3605,Miércoles 11 (NOCHE),42,
2026-02-11,NOCHE,18,LEMON PIE,LEMON PIE,4440,,,,4440,Miércoles 11 (NOCHE),43,
2026-02-11,NOCHE,18,IRLANDESA,IRLANDESA,3250,,6610,,9860,Miércoles 11 (NOCHE),44,
2026-02-11,NOCHE,18,NUTE,NUTE,2510,,6685,,9195,Miércoles 11 (NOCHE),45,
2026-02-11,NOCHE,18,RUSA,RUSA,1625,,,,1625,Miércoles 11 (NOCHE),46,
2026-02-11,NOCHE,18,FRANUI,FRANUI,5060,,,,5060,Miércoles 11 (NOCHE),47,
2026-02-11,NOCHE,18,CIELO,CIELO,6195,,,,6195,Miércoles 11 (NOCHE),48,
2026-02-11,NOCHE,18,KITKAT,KITKAT,2225,,,,2225,Miércoles 11 (NOCHE),49,
2026-02-11,NOCHE,18,KINDER,KINDER,4505,,,,4505,Miércoles 11 (NOCHE),50,
2026-02-11,NOCHE,18,MARACUYA,MARACUYA,,,,,0,Miércoles 11 (NOCHE),51,ALL_EMPTY
2026-02-11,NOCHE,18,PISTACHO,PISTACHO,,,,,0,Miércoles 11 (NOCHE),52,ALL_EMPTY
2026-02-11,NOCHE,18,CHOCOLATE DUBAI,CHOCOLATE DUBAI,1280,,,,,Miércoles 11 (NOCHE),53,
2026-02-11,NOCHE,18,COCO,COCO,1210,,,,1210,Miércoles 11 (NOCHE),54,
2026-02-12,DIA,19,CADBURY,CADBURY,5585,,,6820,12405,Jueves 12 (DIA),2,
2026-02-12,DIA,19,AMERICANA,AMERICANA,6925,,,,6925,Jueves 12 (DIA),3,
2026-02-12,DIA,19,ANANA,ANANA,2585,,,6705,9290,Jueves 12 (DIA),4,
2026-02-12,DIA,19,"B, SPLIT","B, SPLIT",2445,,6350|6550,6435,21780,Jueves 12 (DIA),5,
2026-02-12,DIA,19,CHOCOLATE,CHOCOLATE,2960,,6530,6700,16190,Jueves 12 (DIA),6,
2026-02-12,DIA,19,AMARGO,AMARGO,3735,,,,3735,Jueves 12 (DIA),7,
2026-02-12,DIA,19,BLANCO,BLANCO,3500,,,6590,10090,Jueves 12 (DIA),8,
2026-02-12,DIA,19,CH C/ALM,CH C/ALM,4595,,,6675,11270,Jueves 12 (DIA),9,
2026-02-12,DIA,19,CH AMORES,CH AMORES,3030,,6615,,9645,Jueves 12 (DIA),10,
2026-02-12,DIA,19,DOS CORAZONES,DOS CORAZONES,3635,,,6440,10075,Jueves 12 (DIA),11,
2026-02-12,DIA,19,CABSHA,CABSHA,1575,,,6455,8030,Jueves 12 (DIA),12,
2026-02-12,DIA,19,COOKIES,COOKIES,2475,,6740,,9215,Jueves 12 (DIA),13,
2026-02-12,DIA,19,DULCE C/NUEZ,DULCE C/NUEZ,5910,,,,5910,Jueves 12 (DIA),14,
2026-02-12,DIA,19,DULCE D LECHE,DULCE D LECHE,5970,,,6540,12510,Jueves 12 (DIA),15,
2026-02-12,DIA,19,D. GRANIZADO,D. GRANIZADO,5135,,,6935,12070,Jueves 12 (DIA),16,
2026-02-12,DIA,19,DULCE AMORES,DULCE AMORES,5925,,,6685,12610,Jueves 12 (DIA),17,
2026-02-12,DIA,19,SUPER,SUPER,0,,,,0,Jueves 12 (DIA),18,ALL_EMPTY
2026-02-12,DIA,19,DURAZNO,DURAZNO,3465,,6665,,10130,Jueves 12 (DIA),19,
2026-02-12,DIA,19,FERRERO,FERRERO,1435,,6585,,8020,Jueves 12 (DIA),20,
2026-02-12,DIA,19,FLAN,FLAN,5385,,,6535,11920,Jueves 12 (DIA),21,
2026-02-12,DIA,19,CEREZA,CEREZA,5635,,,,5635,Jueves 12 (DIA),22,
2026-02-12,DIA,19,FRAMBUEZA,FRAMBUEZA,1050,,,,1050,Jueves 12 (DIA),23,
2026-02-12,DIA,19,FRUTILLA CREMA,FRUTILLA CREMA,645,,,6650,7295,Jueves 12 (DIA),24,
2026-02-12,DIA,19,FRUTILLA REINA,FRUTILLA REINA,4435,,,,4435,Jueves 12 (DIA),25,
2026-02-12,DIA,19,FRUTILLA AGUA,FRUTILLA AGUA,0,,,6195,6195,Jueves 12 (DIA),26,
2026-02-12,DIA,19,BOSQUE,BOSQUE,1515,,,6570,8085,Jueves 12 (DIA),27,
2026-02-12,DIA,19,GRANIZADO,GRANIZADO,2855,,,6315|6625,15795,Jueves 12 (DIA),28,
2026-02-12,DIA,19,LIMON,LIMON,1580,,,,1580,Jueves 12 (DIA),29,
2026-02-12,DIA,19,MANTECOL,MANTECOL,3405,,,6520,9925,Jueves 12 (DIA),30,
2026-02-12,DIA,19,MANZANA,MANZANA,4970,,,,4970,Jueves 12 (DIA),31,
2026-02-12,DIA,19,MARROC,MARROC,4280,,,6465,10745,Jueves 12 (DIA),32,
2026-02-12,DIA,19,MASCARPONE,MASCARPONE,1380,,,6430,7810,Jueves 12 (DIA),33,
2026-02-12,DIA,19,MENTA,MENTA,0,,,6510,6510,Jueves 12 (DIA),34,
2026-02-12,DIA,19,MIX DE FRUTA,MIX DE FRUTA,6295,,,,6295,Jueves 12 (DIA),35,
2026-02-12,DIA,19,MOUSSE LIMON,MOUSSE LIMON,2435,,,6290,8725,Jueves 12 (DIA),36,
2026-02-12,DIA,19,SAMBAYON,SAMBAYON,0,,,6565,6565,Jueves 12 (DIA),37,
2026-02-12,DIA,19,SAMBAYON AMORES,SAMBAYON AMORES,1590,,,6415,8005,Jueves 12 (DIA),38,
2026-02-12,DIA,19,TRAMONTANA,TRAMONTANA,1770,,6620,6645,15035,Jueves 12 (DIA),39,
2026-02-12,DIA,19,TIRAMIZU,TIRAMIZU,3940,,,6425|6540,16905,Jueves 12 (DIA),40,
2026-02-12,DIA,19,VAINILLA,VAINILLA,3595,,,,3595,Jueves 12 (DIA),41,
2026-02-12,DIA,19,LEMON PIE,LEMON PIE,4485,,,,4485,Jueves 12 (DIA),42,
2026-02-12,DIA,19,IRLANDESA,IRLANDESA,3250,,6610,,9860,Jueves 12 (DIA),43,
2026-02-12,DIA,19,NUTE,NUTE,2500,,6685,,9185,Jueves 12 (DIA),44,
2026-02-12,DIA,19,RUSA,RUSA,1625,,,6555,8180,Jueves 12 (DIA),45,
2026-02-12,DIA,19,FRANUI,FRANUI,5055,,,6380,11435,Jueves 12 (DIA),46,
2026-02-12,DIA,19,CIELO,CIELO,6195,,,6365,12560,Jueves 12 (DIA),47,
2026-02-12,DIA,19,COCO,COCO,1210,,,6655,7865,Jueves 12 (DIA),48,
2026-02-12,DIA,19,KINDER,KINDER,4505,,,,4505,Jueves 12 (DIA),49,
2026-02-12,DIA,19,MARACUYA,MARACUYA,0,,,6355,6355,Jueves 12 (DIA),50,
2026-02-12,DIA,19,PISTACHO,PISTACHO,0,,,6370,6370,Jueves 12 (DIA),51,
2026-02-12,DIA,19,CHOCOLATE DUBAI,CHOCOLATE DUBAI,1085,,,6350,,Jueves 12 (DIA),52,
2026-02-12,DIA,19,KITKAT,KITKAT,2225,,,6420,8645,Jueves 12 (DIA),53,
2026-02-12,DIA,19,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Jueves 12 (DIA),54,ALL_EMPTY
2026-02-12,NOCHE,20,CADBURY,CADBURY,4795,,6520,,11315,JUEVES 12 (NOCHE),2,
2026-02-12,NOCHE,20,AMERICANA,AMERICANA,6125,,,,6125,JUEVES 12 (NOCHE),3,
2026-02-12,NOCHE,20,ANANA,ANANA,1645,,6705,,8350,JUEVES 12 (NOCHE),4,
2026-02-12,NOCHE,20,"B, SPLIT","B, SPLIT",1015,,6350|6435,,13800,JUEVES 12 (NOCHE),5,
2026-02-12,NOCHE,20,CHOCOLATE,CHOCOLATE,6750,,6700,,13450,JUEVES 12 (NOCHE),6,
2026-02-12,NOCHE,20,AMARGO,AMARGO,2330,,,,2330,JUEVES 12 (NOCHE),7,
2026-02-12,NOCHE,20,BLANCO,BLANCO,3170,,6540,,9710,JUEVES 12 (NOCHE),8,
2026-02-12,NOCHE,20,CH C/ALM,CH C/ALM,4095,,6675,,10770,JUEVES 12 (NOCHE),9,
2026-02-12,NOCHE,20,CH AMORES,CH AMORES,2495,,6605,,9100,JUEVES 12 (NOCHE),10,
2026-02-12,NOCHE,20,DOS CORAZONES,DOS CORAZONES,3235,,6440,,9675,JUEVES 12 (NOCHE),11,
2026-02-12,NOCHE,20,CABSHA,CABSHA,955,,6455,,7410,JUEVES 12 (NOCHE),12,
2026-02-12,NOCHE,20,COOKIES,COOKIES,2320,,6745,,9065,JUEVES 12 (NOCHE),13,
2026-02-12,NOCHE,20,DULCE C/NUEZ,DULCE C/NUEZ,5695,,,,5695,JUEVES 12 (NOCHE),14,
2026-02-12,NOCHE,20,DULCE D LECHE,DULCE D LECHE,4400,,6540,,10940,JUEVES 12 (NOCHE),15,
2026-02-12,NOCHE,20,D. GRANIZADO,D. GRANIZADO,4040,,6935,,10975,JUEVES 12 (NOCHE),16,
2026-02-12,NOCHE,20,DULCE AMORES,DULCE AMORES,4170,,6685,,10855,JUEVES 12 (NOCHE),17,
2026-02-12,NOCHE,20,SUPER,SUPER,,,,,0,JUEVES 12 (NOCHE),18,ALL_EMPTY
2026-02-12,NOCHE,20,DURAZNO,DURAZNO,3200,,6605,,9805,JUEVES 12 (NOCHE),19,
2026-02-12,NOCHE,20,FERRERO,FERRERO,785,,6505,,7290,JUEVES 12 (NOCHE),20,
2026-02-12,NOCHE,20,FLAN,FLAN,4585,,6535,,11120,JUEVES 12 (NOCHE),21,
2026-02-12,NOCHE,20,CEREZA,CEREZA,5060,,,,5060,JUEVES 12 (NOCHE),22,
2026-02-12,NOCHE,20,FRAMBUEZA,FRAMBUEZA,580,,,,580,JUEVES 12 (NOCHE),23,
2026-02-12,NOCHE,20,FRUTILLA CREMA,FRUTILLA CREMA,5160,,,,5160,JUEVES 12 (NOCHE),24,
2026-02-12,NOCHE,20,FRUTILLA REINA,FRUTILLA REINA,3980,,6275,,10255,JUEVES 12 (NOCHE),25,
2026-02-12,NOCHE,20,FRUTILLA AGUA,FRUTILLA AGUA,6080,,,,6080,JUEVES 12 (NOCHE),26,
2026-02-12,NOCHE,20,BOSQUE,BOSQUE,6865,,,,6865,JUEVES 12 (NOCHE),27,
2026-02-12,NOCHE,20,GRANIZADO,GRANIZADO,1645,,6315|6625,,14585,JUEVES 12 (NOCHE),28,
2026-02-12,NOCHE,20,LIMON,LIMON,5935,,,,5935,JUEVES 12 (NOCHE),29,
2026-02-12,NOCHE,20,MANTECOL,MANTECOL,2875,,6520,,9395,JUEVES 12 (NOCHE),30,
2026-02-12,NOCHE,20,MANZANA,MANZANA,4905,,,,4905,JUEVES 12 (NOCHE),31,
2026-02-12,NOCHE,20,MARROC,MARROC,3975,,6465,,10440,JUEVES 12 (NOCHE),32,
2026-02-12,NOCHE,20,MASCARPONE,MASCARPONE,6640,,,,6640,JUEVES 12 (NOCHE),33,
2026-02-12,NOCHE,20,MENTA,MENTA,5260,,,,5260,JUEVES 12 (NOCHE),34,
2026-02-12,NOCHE,20,MIX DE FRUTA,MIX DE FRUTA,5965,,,,5965,JUEVES 12 (NOCHE),35,
2026-02-12,NOCHE,20,MOUSSE LIMON,MOUSSE LIMON,1800,,6290,,8090,JUEVES 12 (NOCHE),36,
2026-02-12,NOCHE,20,SAMBAYON,SAMBAYON,6175,,,,6175,JUEVES 12 (NOCHE),37,
2026-02-12,NOCHE,20,SAMBAYON AMORES,SAMBAYON AMORES,1030,,6415,,7445,JUEVES 12 (NOCHE),38,
2026-02-12,NOCHE,20,TRAMONTANA,TRAMONTANA,1250,,6620|6645,,14515,JUEVES 12 (NOCHE),39,
2026-02-12,NOCHE,20,TIRAMIZU,TIRAMIZU,3585,,6425|6540,,16550,JUEVES 12 (NOCHE),40,
2026-02-12,NOCHE,20,VAINILLA,VAINILLA,2635,,,,2635,JUEVES 12 (NOCHE),41,
2026-02-12,NOCHE,20,LEMON PIE,LEMON PIE,4115,,,,4115,JUEVES 12 (NOCHE),42,
2026-02-12,NOCHE,20,IRLANDESA,IRLANDESA,2575,,6670,,9245,JUEVES 12 (NOCHE),43,
2026-02-12,NOCHE,20,NUTE,NUTE,2185,,6685,,8870,JUEVES 12 (NOCHE),44,
2026-02-12,NOCHE,20,RUSA,RUSA,1175,,6555,,7730,JUEVES 12 (NOCHE),45,
2026-02-12,NOCHE,20,FRANUI,FRANUI,4250,,6380,,10630,JUEVES 12 (NOCHE),46,
2026-02-12,NOCHE,20,CIELO,CIELO,5795,,6365,,12160,JUEVES 12 (NOCHE),47,
2026-02-12,NOCHE,20,COCO,COCO,1070,,6655,,7725,JUEVES 12 (NOCHE),48,
2026-02-12,NOCHE,20,KINDER,KINDER,4265,,,,4265,JUEVES 12 (NOCHE),49,
2026-02-12,NOCHE,20,MARACUYA,MARACUYA,6125,,,,6125,JUEVES 12 (NOCHE),50,
2026-02-12,NOCHE,20,PISTACHO,PISTACHO,5940,,,,5940,JUEVES 12 (NOCHE),51,
2026-02-12,NOCHE,20,CHOCOLATE DUBAI,CHOCOLATE DUBAI,5405,,,,,JUEVES 12 (NOCHE),52,
2026-02-12,NOCHE,20,KITKAT,KITKAT,1845,,6420,,8265,JUEVES 12 (NOCHE),53,
2026-02-12,NOCHE,20,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,JUEVES 12 (NOCHE),54,ALL_EMPTY
2026-02-13,DIA,21,CADBURY,CADBURY,4800,,6820,6355,17975,Viernes 13 (DIA),2,
2026-02-13,DIA,21,AMERICANA,AMERICANA,6130,,,6355|6350,18835,Viernes 13 (DIA),3,
2026-02-13,DIA,21,ANANA,ANANA,1645,,6705,,8350,Viernes 13 (DIA),4,
2026-02-13,DIA,21,"B, SPLIT","B, SPLIT",1010,,6435|6350|6450,6375,26620,Viernes 13 (DIA),5,
2026-02-13,DIA,21,CHOCOLATE,CHOCOLATE,6745,,6700,6340,19785,Viernes 13 (DIA),6,
2026-02-13,DIA,21,AMARGO,AMARGO,2335,,,6780,9115,Viernes 13 (DIA),7,
2026-02-13,DIA,21,BLANCO,BLANCO,3165,,6540,,9705,Viernes 13 (DIA),8,
2026-02-13,DIA,21,CH C/ALM,CH C/ALM,4095,,6675,6600,17370,Viernes 13 (DIA),9,
2026-02-13,DIA,21,CH AMORES,CH AMORES,2500,,6605,6560,15665,Viernes 13 (DIA),10,
2026-02-13,DIA,21,DOS CORAZONES,DOS CORAZONES,3230,,6440,,9670,Viernes 13 (DIA),11,
2026-02-13,DIA,21,CABSHA,CABSHA,955,,6455,,7410,Viernes 13 (DIA),12,
2026-02-13,DIA,21,COOKIES,COOKIES,2320,,6745,6695,15760,Viernes 13 (DIA),13,
2026-02-13,DIA,21,DULCE C/NUEZ,DULCE C/NUEZ,5685,,,,5685,Viernes 13 (DIA),14,
2026-02-13,DIA,21,DULCE D LECHE,DULCE D LECHE,4400,,6540,,10940,Viernes 13 (DIA),15,
2026-02-13,DIA,21,D. GRANIZADO,D. GRANIZADO,4040,,6935,6425,17400,Viernes 13 (DIA),16,
2026-02-13,DIA,21,DULCE AMORES,DULCE AMORES,4165,,6685,,10850,Viernes 13 (DIA),17,
2026-02-13,DIA,21,SUPER,SUPER,,,,6745|6620,13365,Viernes 13 (DIA),18,
2026-02-13,DIA,21,DURAZNO,DURAZNO,3200,,6605,,9805,Viernes 13 (DIA),19,
2026-02-13,DIA,21,FERRERO,FERRERO,785,,6825,,7610,Viernes 13 (DIA),20,
2026-02-13,DIA,21,FLAN,FLAN,4580,,6535,,11115,Viernes 13 (DIA),21,
2026-02-13,DIA,21,CEREZA,CEREZA,5050,,,,5050,Viernes 13 (DIA),22,
2026-02-13,DIA,21,FRAMBUEZA,FRAMBUEZA,580,,,7175,7755,Viernes 13 (DIA),23,
2026-02-13,DIA,21,FRUTILLA CREMA,FRUTILLA CREMA,5155,,,6695|6550,18400,Viernes 13 (DIA),24,
2026-02-13,DIA,21,FRUTILLA REINA,FRUTILLA REINA,3980,,6275,,10255,Viernes 13 (DIA),25,
2026-02-13,DIA,21,FRUTILLA AGUA,FRUTILLA AGUA,6070,,,,6070,Viernes 13 (DIA),26,
2026-02-13,DIA,21,BOSQUE,BOSQUE,6860,,,6535,13395,Viernes 13 (DIA),27,
2026-02-13,DIA,21,GRANIZADO,GRANIZADO,1640,,6525|6315,6685,21165,Viernes 13 (DIA),28,
2026-02-13,DIA,21,LIMON,LIMON,5930,,,7050|6450,19430,Viernes 13 (DIA),29,
2026-02-13,DIA,21,MANTECOL,MANTECOL,2865,,6520,,9385,Viernes 13 (DIA),30,
2026-02-13,DIA,21,MANZANA,MANZANA,4905,,,,4905,Viernes 13 (DIA),31,
2026-02-13,DIA,21,MARROC,MARROC,3975,,6465,,10440,Viernes 13 (DIA),32,
2026-02-13,DIA,21,MASCARPONE,MASCARPONE,6635,,,6585,13220,Viernes 13 (DIA),33,
2026-02-13,DIA,21,MENTA,MENTA,5260,,,6725|6450,18435,Viernes 13 (DIA),34,
2026-02-13,DIA,21,MIX DE FRUTA,MIX DE FRUTA,5965,,,6780,12745,Viernes 13 (DIA),35,
2026-02-13,DIA,21,MOUSSE LIMON,MOUSSE LIMON,1800,,6290,,8090,Viernes 13 (DIA),36,
2026-02-13,DIA,21,SAMBAYON,SAMBAYON,6170,,,6660,12830,Viernes 13 (DIA),37,
2026-02-13,DIA,21,SAMBAYON AMORES,SAMBAYON AMORES,1030,,6415,6475,13920,Viernes 13 (DIA),38,
2026-02-13,DIA,21,TRAMONTANA,TRAMONTANA,1245,,6645|6220,,14110,Viernes 13 (DIA),39,
2026-02-13,DIA,21,TIRAMIZU,TIRAMIZU,3585,,6540|6425,,16550,Viernes 13 (DIA),40,
2026-02-13,DIA,21,VAINILLA,VAINILLA,2635,,,6385|6460,15480,Viernes 13 (DIA),41,
2026-02-13,DIA,21,LEMON PIE,LEMON PIE,4115,,,6590,10705,Viernes 13 (DIA),42,
2026-02-13,DIA,21,IRLANDESA,IRLANDESA,2570,,6610,,9180,Viernes 13 (DIA),43,
2026-02-13,DIA,21,NUTE,NUTE,2185,,6685,,8870,Viernes 13 (DIA),44,
2026-02-13,DIA,21,RUSA,RUSA,1170,,6555,,7725,Viernes 13 (DIA),45,
2026-02-13,DIA,21,FRANUI,FRANUI,4250,,6380,,10630,Viernes 13 (DIA),46,
2026-02-13,DIA,21,CIELO,CIELO,5800,,6365,,12165,Viernes 13 (DIA),47,
2026-02-13,DIA,21,COCO,COCO,1065,,6655,,7720,Viernes 13 (DIA),48,
2026-02-13,DIA,21,KINDER,KINDER,4265,,,6575,10840,Viernes 13 (DIA),49,
2026-02-13,DIA,21,MARACUYA,MARACUYA,6125,,,,6125,Viernes 13 (DIA),50,
2026-02-13,DIA,21,PISTACHO,PISTACHO,5935,,,6330|6330,18595,Viernes 13 (DIA),51,
2026-02-13,DIA,21,CHOCOLATE DUBAI,CHOCOLATE DUBAI,5400,,,6460|6370,,Viernes 13 (DIA),52,
2026-02-13,DIA,21,KITKAT,KITKAT,1845,,6410,,8255,Viernes 13 (DIA),53,
2026-02-13,DIA,21,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Viernes 13 (DIA),54,ALL_EMPTY
2026-02-13,NOCHE,22,CADBURY,CADBURY,4640,,6820,6355,17815,Viernes 13 (NOCHE),2,
2026-02-13,NOCHE,22,AMERICANA,AMERICANA,5170,,,6355|6350,17875,Viernes 13 (NOCHE),3,
2026-02-13,NOCHE,22,ANANA,ANANA,1210,,6705,,7915,Viernes 13 (NOCHE),4,
2026-02-13,NOCHE,22,"B, SPLIT","B, SPLIT",6030,,6350|6430,6375,25185,Viernes 13 (NOCHE),5,
2026-02-13,NOCHE,22,CHOCOLATE,CHOCOLATE,5480,,6700,6340,18520,Viernes 13 (NOCHE),6,
2026-02-13,NOCHE,22,AMARGO,AMARGO,1865,,,6780,8645,Viernes 13 (NOCHE),7,
2026-02-13,NOCHE,22,BLANCO,BLANCO,2855,,6590,,9445,Viernes 13 (NOCHE),8,
2026-02-13,NOCHE,22,CH C/ALM,CH C/ALM,2330,,6675,6600,15605,Viernes 13 (NOCHE),9,
2026-02-13,NOCHE,22,CH AMORES,CH AMORES,1915,,6665|6570,6560,21710,Viernes 13 (NOCHE),10,
2026-02-13,NOCHE,22,DOS CORAZONES,DOS CORAZONES,3115,,6440,,9555,Viernes 13 (NOCHE),11,
2026-02-13,NOCHE,22,CABSHA,CABSHA,725,,6455,,7180,Viernes 13 (NOCHE),12,
2026-02-13,NOCHE,22,COOKIES,COOKIES,1400,,6740,6695,14835,Viernes 13 (NOCHE),13,
2026-02-13,NOCHE,22,DULCE C/NUEZ,DULCE C/NUEZ,5565,,,,5565,Viernes 13 (NOCHE),14,
2026-02-13,NOCHE,22,DULCE D LECHE,DULCE D LECHE,2420,,6540,,8960,Viernes 13 (NOCHE),15,
2026-02-13,NOCHE,22,D. GRANIZADO,D. GRANIZADO,2030,,6935,6425,15390,Viernes 13 (NOCHE),16,
2026-02-13,NOCHE,22,DULCE AMORES,DULCE AMORES,3810,,6685,,10495,Viernes 13 (NOCHE),17,
2026-02-13,NOCHE,22,SUPER,SUPER,6405,,,6745|6620,19770,Viernes 13 (NOCHE),18,
2026-02-13,NOCHE,22,DURAZNO,DURAZNO,2990,,6605,,9595,Viernes 13 (NOCHE),19,
2026-02-13,NOCHE,22,FERRERO,FERRERO,6680,,,,6680,Viernes 13 (NOCHE),20,
2026-02-13,NOCHE,22,FLAN,FLAN,3850,,6535,,10385,Viernes 13 (NOCHE),21,
2026-02-13,NOCHE,22,CEREZA,CEREZA,4640,,,,4640,Viernes 13 (NOCHE),22,
2026-02-13,NOCHE,22,FRAMBUEZA,FRAMBUEZA,7325,,,7175,,Viernes 13 (NOCHE),23,
2026-02-13,NOCHE,22,FRUTILLA CREMA,FRUTILLA CREMA,3275,,,6695|6550,17000,Viernes 13 (NOCHE),24,"TOTAL_MISMATCH:computed=16520,observed=17000,diff=-480"
2026-02-13,NOCHE,22,FRUTILLA REINA,FRUTILLA REINA,3660,,6275,,9935,Viernes 13 (NOCHE),25,
2026-02-13,NOCHE,22,FRUTILLA AGUA,FRUTILLA AGUA,5545,,,,5545,Viernes 13 (NOCHE),26,
2026-02-13,NOCHE,22,BOSQUE,BOSQUE,5480,,,6535,12015,Viernes 13 (NOCHE),27,
2026-02-13,NOCHE,22,GRANIZADO,GRANIZADO,7025,,6625,6685,20335,Viernes 13 (NOCHE),28,
2026-02-13,NOCHE,22,LIMON,LIMON,4860,,,7050|6450,18360,Viernes 13 (NOCHE),29,
2026-02-13,NOCHE,22,MANTECOL,MANTECOL,2550,,6520,,9070,Viernes 13 (NOCHE),30,
2026-02-13,NOCHE,22,MANZANA,MANZANA,4820,,,,4820,Viernes 13 (NOCHE),31,
2026-02-13,NOCHE,22,MARROC,MARROC,3605,,6465,,10070,Viernes 13 (NOCHE),32,
2026-02-13,NOCHE,22,MASCARPONE,MASCARPONE,6165,,,6585,12750,Viernes 13 (NOCHE),33,
2026-02-13,NOCHE,22,MENTA,MENTA,4110,,6755,6725|6450,24040,Viernes 13 (NOCHE),34,
2026-02-13,NOCHE,22,MIX DE FRUTA,MIX DE FRUTA,5960,,,6780,12740,Viernes 13 (NOCHE),35,
2026-02-13,NOCHE,22,MOUSSE LIMON,MOUSSE LIMON,1305,,6290,,7595,Viernes 13 (NOCHE),36,
2026-02-13,NOCHE,22,SAMBAYON,SAMBAYON,4100,,,6660,10760,Viernes 13 (NOCHE),37,
2026-02-13,NOCHE,22,SAMBAYON AMORES,SAMBAYON AMORES,975,,6415|6675,6475,20540,Viernes 13 (NOCHE),38,
